Ticker,Gross Margin (TTM),Operating Margin (TTM),Pretax Margin (TTM),Net Margin (TTM)
MBIN,,39.42119158,39.42119158,29.84707662
FF,36.75947492,32.45690117,38.88152573,42.96775262
EBAY,76.17315048,21.63448083,20.58960724,16.71797742
MMC,,15.4824772,14.63634181,10.45367259
AVX,24.4817357,13.49231389,15.04909467,13.17841835
PCAR,15.83082562,11.76968803,12.09637444,9.32012537
NOA,13.30905187,8.34442409,5.33065764,5.12859024
CSTR,,27.82639773,25.51210753,19.54551002
GNTX,37.02775445,26.28104168,26.92000803,22.57396436
SNN,73.95876413,15.86148459,14.44063152,11.67715112
EXPE,75.7851993,7.68210823,6.42247452,4.6821911
HII,17.20418024,8.34925273,7.67501967,6.1692325
SCHW,84.24268137,41.13703861,41.13703861,31.42978362
CSV,28.61587561,19.18727503,8.16659623,5.27025255
CNI,43.76885433,37.49413421,36.39471744,28.26305557
NEU,28.75726786,15.40071086,15.13905661,11.59624617
GGB,11.79368125,8.16874581,4.52809076,3.63680825
RSG,27.79261129,17.3406476,12.58216418,10.42089422
CBSH,,36.68304272,36.68304272,28.77963244
TGNA,42.43110005,25.91783034,16.66897406,12.7010645
FDBC,,29.46740778,28.09903992,23.39767559
HRL,19.53091753,11.86858524,12.52864601,10.29526553
FDX,20.21789682,5.22493038,-0.81244797,-0.50239715
SAIC,11.06756545,6.55275121,4.48346136,3.54287506
GHG,68.72388707,48.80911634,59.36967791,40.09667145
ESNT,,76.98409959,75.81635963,63.92752213
SNX,11.79910116,3.7014452,2.99807706,2.23335497
ARMK,7.02963673,4.87812068,2.7164909,2.11910896
SCI,23.541647,19.81233663,14.37520603,11.43982035
LANC,25.54570927,13.69939635,14.32081474,11.06294186
BOOM,36.06565212,19.63501446,14.26286002,8.34385612
CVGW,9.33480639,4.28687853,4.34442994,2.57792354
VVI,6.59541662,5.86894317,1.90348438,1.49588648
GHL,95.20716782,6.42266753,6.12035401,3.64703068
FLIR,49.2575619,15.0161683,12.81996115,9.0935154
PHG,46.9079076,9.52328221,9.10419323,7.77387998
ALSN,48.48035582,33.13565604,28.46553002,22.3869533
SSP,26.66219986,6.07977323,-1.46610986,-1.29073854
SBBX,,25.80731637,30.55945065,23.24308162
CLR,30.69783437,26.43628526,21.54028573,16.92480946
SSTK,56.66932607,3.09827631,3.83014897,3.09105135
CPK,21.3956328,17.91418218,13.92665991,10.35431876
MMS,21.40111991,10.59411102,10.56214181,8.01351785
NDAQ,55.03402957,22.52992255,23.91457404,18.14128139
MNRO,38.19808215,10.38857879,8.13375634,6.25097403
ABC,2.50488227,1.02577915,0.41971442,0.35666701
TOL,19.01936761,8.39589634,9.75576929,7.43627555
ISTR,,24.18886173,21.9849154,17.49310283
MCHP,44.07874792,14.72828558,4.84690011,12.2290435
WMT,24.68852822,4.02966616,3.83919506,2.84008062
KAMN,30.69358385,7.08908359,4.89966387,6.15156162
FUSB,,11.89180341,11.89180341,9.34239064
KKR,,72.71350413,109.53837507,42.49564351
CME,79.02467082,49.49775066,55.24948132,43.47692118
FBMS,,34.06631021,33.31208763,25.81648431
HLNE,,40.42801321,47.34271348,18.25985218
JJSF,29.26733969,9.7328206,10.59842775,7.87729217
FSFG,,18.87275128,18.98461426,15.29863747
PRGO,36.71490593,9.0551995,3.53524912,3.02046723
STZ.B,51.04461305,33.13019727,1.16661608,10.06737481
OSK,17.45168425,9.09145848,8.45812635,6.6004327
BRC,49.76463367,14.50974417,14.97325086,12.40124147
WSFS,,30.7513916,28.45718904,21.77310966
TJX,29.99335738,10.56203569,10.56208603,7.84379223
PBBI,,22.78313911,20.04734159,16.81991988
EML,24.563444,8.285408,6.43751588,5.26972433
CY,36.80301192,5.91370219,3.56916866,1.83382285
RFIL,24.52357598,6.61038324,6.58761298,5.09178169
RBC,27.00682583,10.47657288,9.38320413,7.37869475
TGI,14.72162287,5.89522971,-4.85224967,-4.99328043
ORCL,75.66391711,35.86912785,31.05321396,27.05713711
ABT,52.29124875,14.28034102,12.77896189,11.49072217
GRC,25.78614141,11.01012359,11.34313964,8.99469836
PRGS,77.55449528,20.39789402,9.78331088,8.79353624
SWKS,46.79632827,27.75606653,27.7469781,25.01741949
TECK,26.48734708,23.83107089,5.56393498,2.84062343
KBH,18.53925902,7.72050314,7.94054802,6.16702777
SIGI,,13.07001981,11.76687253,9.50256887
MKC,40.08864121,18.26869133,15.31959457,13.1409657
EHC,20.40173724,15.03800217,12.21064061,7.77415852
MKC.V,40.08864121,18.26869133,15.31959457,13.1409657
KBR,11.58006739,5.5328959,4.75261571,3.58219542
SKYW,26.17313876,17.97219548,15.01721253,11.44358123
FOX,33.37318531,19.93168232,21.18701964,15.2177626
ACN,31.46451678,14.83912919,14.72431768,11.13327023
PHM,23.37020741,13.36605191,13.11643759,9.85507036
MOS,9.9064707,5.93063337,-14.10349977,-11.98477482
OTEX,58.19146447,21.46952868,16.47582848,11.12199403
NRC,59.38960166,33.64379366,31.65992093,25.23558
MOG.A,27.17576782,10.0248291,8.13692482,6.23180561
AXP,67.23096555,17.92641429,17.92641429,14.27477669
XLNX,66.09721354,26.71641228,27.94305036,27.05231574
IMKTA,24.20446951,3.41172141,2.40498818,1.82801296
SXI,33.74818986,10.54934734,7.81007909,5.73195678
FOXA,33.37318531,19.93168232,21.18701964,15.2177626
MSEX,37.07456965,26.38875475,22.84340894,25.17626431
STRA,41.83838329,13.28353075,12.40792389,8.13709651
AEM,23.87980128,18.91541225,29.51815786,18.90737342
OVLY,,35.09926811,35.09926811,26.26819214
USPH,23.84759186,13.99467601,14.71173457,6.4873467
CPSI,48.47906669,9.13324643,8.62821064,7.17609619
IROQ,,16.96595408,16.96595408,12.35471101
BCTF,,9.49995144,9.49995144,7.0306692
OBNK,,24.75327791,24.63445151,19.94580628
HCA,15.02844008,14.06030856,10.21505376,6.8275674
VMI,25.10415703,8.66830793,7.57769493,5.55729432
MGPI,21.09801651,13.02347379,12.66371694,10.62454341
PRI,,26.49716706,22.75472634,17.39560083
AMSF,,31.58959775,31.58877738,25.34660505
NNI,81.73627079,9.52224969,9.52224969,7.53983048
LOGI,36.73162962,9.96572493,10.35245199,9.60135598
HCC,33.14702242,30.22865072,28.94536825,23.78755982
EQIX,26.58130345,13.09542136,12.54380662,9.19056055
FFIN,,46.71564431,46.31919203,38.54896127
PBIP,,25.00152374,25.00152374,20.35513297
TIF,62.3982821,16.52802893,15.60352622,12.23101266
HURC,27.44476514,5.2821015,5.46636086,4.23796516
SUZ,30.88834949,22.62233511,-16.40359067,-11.15350857
CORE,5.48393869,0.55547224,0.46429321,0.34612039
AMAT,43.65925137,23.17170641,22.55228453,18.82909285
CXO,26.93815331,19.83885017,-18.70644599,-15.43989547
YIN,,-2.93109947,-51.66954371,-58.27877678
LHX,30.13378967,13.23895457,11.61325451,10.37647791
TTEC,20.38670285,8.09614717,6.69997306,4.68247476
VSEC,8.56320594,8.0266852,6.16865991,4.91930266
DHI,22.32986637,12.00523913,12.56120611,9.74158036
AMT,47.29496194,27.04642296,25.28132132,24.90402755
MT,,6.65547099,1.56431722,2.72947474
HTBI,,21.28439296,21.28439296,16.97546173
NOV,9.86081623,-5.50837462,-76.22080679,-71.89195565
CSX,39.56605512,39.56605512,36.15648823,27.90483371
LPLA,35.75401753,13.24462351,13.1885154,9.95367704
NSEC,,8.65177509,6.8985254,6.12583031
FBK,,28.33299229,27.00539176,20.58113649
LRCX,45.24894911,25.26256298,25.06155988,21.67571919
CTSH,33.59947566,15.88512185,15.15223738,10.97539177
OR,20.73260502,13.42693181,-64.2859508,-59.65246982
MOG.B,27.17576782,10.0248291,8.13692482,6.23180561
STN,36.61467073,6.89619456,5.48339652,4.02709589
LUV,26.88843307,13.39962543,13.18558816,10.26041202
CWT,35.42068722,16.19073076,11.30588602,8.83288527
NLSN,44.93690366,15.25084641,-10.20313943,-6.38658049
APA,15.36025337,5.65320665,-47.63262074,-56.26286619
SLGN,15.89610631,8.90460354,5.61453437,4.31567399
SIFY,,,,
IHT,36.29142882,-24.13791936,-22.91730839,-25.76755576
EQT,8.19582352,1.53750806,-42.04037001,-32.15113754
PZZA,15.022776,1.78342045,0.31162614,0.30050987
MSI,47.42647059,20.90517241,12.69016227,11.01673428
PNFP,,32.85394154,40.12029549,32.32616705
ICBK,,26.92633151,26.21702339,20.47287208
MANT,14.10527235,6.27767362,6.12348199,5.12427342
GHC,27.1613612,5.3442261,14.54517736,11.11954269
YORW,64.95598899,46.11656132,32.26569468,27.92275776
JCS,42.59692672,13.0566168,9.05293065,9.0761692
UNH,,8.12909087,7.42540935,5.71493465
EBIX,62.17235173,23.9625225,15.63704004,16.65819863
CDK,53.97381169,28.94143604,16.04873135,11.7655523
AGN,48.4725494,9.08576721,-31.81510234,-32.76171771
MLI,14.37014321,7.69043732,6.83295922,4.15417326
PLPC,31.60515307,7.33397623,7.07142231,5.23826544
EGOV,35.14038481,17.62228088,18.33203936,14.0833698
TSCO,32.03800415,8.89878041,8.66119464,6.73322134
AWK,41.10803324,33.35180055,23.07479224,17.20221607
HOLI,36.63720228,16.9660311,22.97700944,20.32556208
GCBC,,37.57098871,37.44782757,31.63872733
NXPI,39.97972288,6.98434156,3.2781345,2.73741129
DIS,32.25789206,14.76437411,17.56836225,13.07904092
COHU,33.02887393,-6.24278923,-12.35614893,-11.82917359
BPRN,,20.49095894,19.49889859,16.07264544
COWN,62.55988272,4.61961636,6.25933956,2.11655079
BCC,12.86743518,2.92190815,2.33085469,1.74279473
BYD,39.48544836,14.31301766,6.0769323,4.73933735
MSA,45.40800096,15.88900571,13.1053751,9.71881237
NOC,21.45031175,11.72837682,7.52932833,6.6428297
WLTW,75.46209186,12.46264527,14.63198672,11.55506364
ARCB,7.24292326,2.87831584,1.72241166,1.33751184
FNWB,,19.59400608,19.71487993,16.02289493
KMPR,,15.63906711,13.47591404,10.78317548
RUSHB,16.70019882,3.72655252,3.26209967,2.43694886
FRBA,,26.17251744,24.3259797,17.28350252
SF,94.86514477,18.44181821,17.03264198,12.74726112
ANTM,,6.50297334,5.74045655,4.61058891
FCAP,,31.88957023,31.88957023,26.7147921
ARCO,13.72981719,5.2101364,4.01993459,2.70712702
APTV,17.45490005,9.9254719,7.84286411,6.895591
IEX,45.09926148,24.12224457,21.3624937,17.05786922
WWD,24.67681647,11.36271663,10.8043458,8.89076911
AIN,37.72778198,18.63910911,16.90602609,12.55989519
IHC,,6.87813888,6.70720413,3.28004191
MEI,25.47947744,13.71259149,12.85092189,10.73844158
LOGM,61.84229422,2.92720082,-0.70280113,-1.15480587
PRIM,10.65328238,4.53509593,3.79576664,2.65029879
BWXT,28.19912066,15.82779787,16.55585177,12.88170457
LMAT,66.03657704,18.06929849,18.49239116,15.29787089
ABTX,,27.48832866,26.95002639,21.49920838
ETFC,85.18282989,42.6709062,41.93958665,30.36565978
LW,26.85354459,17.90828763,15.17367459,12.89863904
H,12.2310757,3.42629482,20.03984064,15.25896414
LEN.B,20.69126736,11.41146348,11.08977219,8.7074928
LII,28.39282431,13.0065926,13.34016232,10.73989441
INT,1.54383124,0.66250164,0.64909843,0.48935402
TTC,33.71760481,10.68434081,10.27460446,8.64288845
NVO,83.54001594,42.55876258,39.82717507,31.94754152
CSL,27.29445507,13.68775459,12.37218389,9.81793998
SLM,76.09889456,31.606924,31.606924,24.57515473
BAM,16.55078953,3.86107794,4.83504699,4.05534566
DLB,87.04107882,22.27360268,21.32259948,16.70713114
HXL,27.46225737,18.36173722,16.05700512,12.96570389
SSD,43.22403367,15.42665936,15.69299426,11.78859678
EXPD,14.22804145,9.37800672,9.73397594,7.22158087
CBOE,38.49911901,21.98462278,20.12253724,14.96876502
XYL,39.15525114,17.06621005,7.91476408,7.62937595
TNC,40.10370891,6.11706803,4.73721216,4.01652311
SEIC,82.30896392,28.02373042,38.22150204,30.3516162
CHD,43.34855543,19.51717649,17.7547789,14.13360259
RUSHA,16.70019882,3.72655252,3.26209967,2.43694886
DOOO,26.84587044,9.49493614,8.35494903,6.13610455
BAH,22.70843798,9.0074281,7.81672508,5.93773344
MAS,33.60792895,15.31728665,12.88454112,8.9329386
KFY,24.5058691,11.62870053,10.47098093,7.63424293
AWR,48.51467389,26.7626707,23.00467007,17.72093131
CDW,16.85798895,6.28646215,5.26663117,4.08597857
AIR,14.76422324,3.8544766,3.43521774,2.97538545
ICE,74.10830091,39.25097276,40.22373541,31.33916991
GRFS,45.92172008,22.14041378,16.7352668,12.25019373
ATR,29.61053693,13.79027825,11.96157542,8.46939503
GGG,52.23162186,25.78641532,24.65770984,20.88964761
RGR,24.24988733,9.60451152,10.48123653,7.86616485
GRIF,45.97570666,14.0538086,7.8442502,8.32784652
CCMP,43.36519993,20.88764864,8.7031566,5.85235942
B,36.72208166,16.28624566,13.86277499,10.6127373
FCFS,52.37194674,13.86851487,12.04710908,8.82935832
COLM,48.95290651,12.07195622,13.32691031,10.86354766
LDOS,13.95348837,8.10347936,7.80602127,6.01225888
VOYA,,13.23763955,7.79220779,9.27318296
ITT,31.97372119,14.09148398,14.55874087,11.36172007
SNDR,8.89403834,6.44828313,4.173162,3.09669265
AEL,,14.6462421,12.24066197,9.5457497
STFC,,9.22017662,8.00778327,6.54093699
AUY,20.85791401,13.91561297,20.19898154,13.94677864
BDX,47.7814913,16.35357843,4.85190734,5.18036188
KL,62.25318222,58.87576405,57.82224044,40.56985467
INBK,,16.41158087,16.7388879,15.55725407
CARO,,38.77924293,36.80333514,28.61691016
DDS,29.69288142,2.63862019,2.10970836,1.75006408
LNN,27.18690687,3.75639278,2.64566922,2.10752094
ESLT,27.43927339,6.41766942,5.47197021,5.05629482
GFI,28.60963779,24.07207457,11.69733614,5.44543445
ROL,46.67743666,15.74843077,12.95772663,10.08927415
IOSP,30.80684597,9.90550453,9.9385449,7.41426023
WGO,13.77523296,6.10374377,5.47268887,4.36889234
SYK,62.25477022,22.44692287,17.21311475,13.99489385
FMS,30.87382811,12.39218229,10.10079516,6.86202188
RICK,53.57601251,19.92449981,12.51199914,9.95793561
WDFC,54.06943018,19.18221499,18.76830614,12.95931759
CTO,47.67394741,7.81636032,47.74222037,35.86259326
LFUS,33.34211067,14.02538645,11.0304527,9.24825434
FWRD,8.42261099,8.42261099,8.23252226,6.10864765
LTM,20.21897597,6.32350811,1.39219593,1.86859829
WWE,30.22812461,12.36214652,9.86464537,8.02840365
ENS,25.75170788,8.71868985,5.26282541,5.06586589
BFC,,31.01407204,35.29744809,27.47907724
SCVL,32.32846237,5.29940157,5.28174687,4.13361234
UTMD,49.72389826,37.59034603,38.1276251,31.39884442
NPK,23.28676542,15.03354835,16.9543937,13.14057891
HBT,,,,
BEDU,38.15036026,11.18615358,13.08700607,9.46587405
RXN,37.42957062,16.57761803,12.69185934,9.76296872
AGCO,21.32191917,5.85639392,2.88782711,1.3847413
OFLX,59.0625,19.68570402,20.52262931,15.52262931
CNMD,52.30544584,9.39578325,3.29670678,3.02166447
GOLD,24.33665075,22.31328002,63.65087746,40.80350853
PSMT,16.52731294,3.86368006,3.62570488,2.38085732
BF.A,63.26530612,32.53475303,31.02632357,25.37710736
GORO,17.65779786,9.66315506,11.13488762,4.36357107
ROST,29.66490021,13.38096036,13.49384718,10.35551119
VMC,25.4793012,17.96176708,15.37198553,12.62915382
LMNX,51.19920631,-3.60957213,-2.83948625,-1.16364549
FELE,32.56581199,9.91588175,8.88764303,7.21014653
ZNH,21.29750054,3.55309371,2.43270019,1.91430014
SMBK,,25.78556341,28.49572887,22.61972235
CTAS,50.01294897,17.50296793,16.05552132,13.12686434
LAD,14.76706016,3.84761063,2.96224986,2.14238369
ALLE,43.72459706,20.62368605,16.63980378,14.07848633
CHH,44.95774068,29.84970984,24.15461228,19.8227301
MSFT,67.67346817,36.66398186,37.17931508,33.05515781
KAI,41.71312038,12.97236619,9.78110933,7.38926323
BRKS,38.21583817,7.51293361,2.42497522,2.06617974
G,33.33598956,11.19464301,11.36722162,8.67677113
ASTE,20.45898943,2.3748881,2.15327634,1.90704105
SCL,18.27604109,6.99369736,6.77333362,5.54831351
TRMD,20.45753291,13.58195348,24.35255344,24.16350167
EFX,47.17470635,13.59619113,-12.34747406,-11.36959745
NGHC,,8.76727849,7.81149566,6.72267658
BMI,38.5111569,14.63597292,14.50856638,11.11027377
APH,31.80392443,19.99294867,18.18513385,14.04065456
BF.B,63.26530612,32.53475303,31.02632357,25.37710736
JBL,9.60324886,2.7110875,1.20239169,0.50606238
MCK,4.99988886,1.20429438,-0.30674165,-0.40232057
PRSP,15.02556124,8.26850411,3.13402978,2.08935319
TESS,18.47560378,-0.83951704,-1.58545723,-1.25658296
TV,42.14071709,18.03106912,8.27534127,4.65383546
ATNI,36.24291409,4.49965012,1.38424473,-2.46282962
FORTY,22.69385562,8.1413825,7.04470933,2.28207211
ITIC,,22.99262698,22.99262698,18.16292242
MTRN,21.71865654,6.98022846,5.22949811,4.27369535
FDP,6.494376,2.12685235,2.02419211,1.48410998
VCTR,72.1394734,25.26133287,19.72158266,15.11392103
RGLD,45.57854534,39.75579678,35.58023377,35.69329478
KSU,36.81437544,36.81437544,27.50872296,18.80321005
AAPL,37.75816727,24.50611072,25.34406716,21.52014275
POOL,28.90829181,10.66557525,9.92258834,8.17548143
CERN,75.64781493,12.34355561,11.49759741,9.30074458
LEN,20.69126736,11.41146348,11.08977219,8.7074928
PCSB,,18.70159269,18.70159269,14.30511763
WMS,15.22197993,-4.20643007,-10.80263195,-12.55942689
ECL,41.58577246,14.61798032,12.73890905,10.45799427
NKE,45.58492212,12.01094988,11.95280893,10.46052472
NEM,20.79991775,15.66933991,37.97038865,29.58050586
JBHT,11.08410817,8.18625162,7.42908791,5.63344814
INSW,22.81612523,15.50668516,-0.22638892,-0.22666201
WPM,39.92709924,34.15881061,8.773718,9.80675749
SHW,43.11624343,13.56384594,11.07096449,8.61012076
ALCO,,30.28857922,46.10515121,34.68268103
MPWR,55.15423119,16.72598942,18.01500507,17.33307215
NDSN,54.13945214,21.68255119,19.4481917,15.54048134
STE,43.44788864,18.03732851,16.26511995,13.20626844
INFO,49.44706676,22.16453136,25.24837042,19.73477186
FIX,18.30727682,6.19200184,5.80213874,4.37139163
JKHY,40.48474645,22.54823277,22.56251851,17.27244133
FSS,26.43085237,12.24924261,11.34856301,8.87578809
MANU,3.7652885,3.7652885,6.07114445,3.71475557
FIS,36.03368177,17.04413473,3.99728997,2.88424313
AUDC,47.41096526,-4.75867131,-5.64939312,1.98565059
MLM,24.87831548,18.68293952,15.79065979,12.89422314
PAAS,15.32023168,10.96361034,14.52134252,10.08310598
SSNC,43.62710182,19.73709771,11.47661292,9.46491398
FDS,57.56414929,30.71105761,29.58688391,25.00829208
DIT,5.78942645,0.59119335,0.26748199,0.17115843
EXPO,25.31909233,20.40057622,24.97369361,19.76514805
EL,77.2592171,17.92196294,15.79080503,11.78776956
BCO,23.10762381,8.22654214,2.53855343,0.76835361
FSB,,7.51282925,7.41305991,7.26340589
BAX,43.0646013,16.84562577,8.90688259,9.11811301
PGC,,28.44973361,28.09326751,20.15329317
MMX,48.8911741,29.35035321,-19.24349459,-22.75328624
SPGI,70.18958053,47.54440961,43.73787132,31.69129721
WTS,42.33052171,12.58356764,11.49015933,8.21618244
JOUT,44.2038247,11.0227581,12.07525856,9.26944387
CP,41.58110883,39.82289528,40.37474333,31.31416838
KWR,34.59337999,9.55348155,2.5499712,2.78234817
HTHT,35.71225928,23.04073342,13.98752443,6.67001119
RLI,,23.70197331,25.14681238,20.70683878
SAP,69.672084,20.28487192,16.6501041,12.02684907
YUMC,15.96399271,10.41476755,10.79079307,8.12443026
RMD,56.33799681,25.03094916,20.22080121,16.33796089
AON,,21.01534829,16.99209881,13.9224412
HIFS,,47.33945789,48.70656722,35.407495
ATHM,88.59569548,32.75331948,43.93971423,37.98108945
GL,,22.43131578,20.5692417,16.80566808
MRVL,50.27269585,-6.81804457,29.57889507,58.69938844
CLAR,32.74494353,4.63794764,4.36958235,8.30575256
WERN,13.73945134,9.15175989,9.0070183,6.77614694
AAP,43.82268126,6.97475394,6.56861539,5.01489236
BVN,1.09475225,-7.13135176,-7.76407758,-2.39255804
DG,30.58683166,8.50222056,7.93302638,6.17048593
SAFM,6.92342614,1.18211974,1.04507226,0.89589392
SIRI,44.5470875,22.5301514,15.35796767,11.72696946
KNX,15.92301737,8.2169304,8.54624841,6.38334417
TWI,8.9050202,-1.96263321,-3.31643043,-3.47588747
CTXS,83.66531985,18.546857,16.92373921,22.64735113
XRAY,53.71041398,10.93517324,8.57242132,6.52486846
MORN,49.04156064,16.38676845,16.75996607,12.89228159
SAFE,83.90390824,37.56717449,34.78942537,28.56450299
TR,37.4930992,13.31896576,16.2022185,12.31614474
MCO,67.14362627,42.97606229,37.47204506,29.43758801
AME,34.65426475,22.82382457,20.73734961,16.69647151
FBC,,19.83594333,19.83594333,16.25652498
ATRI,45.58575058,26.13596791,27.83846878,23.70667974
LEVL,,18.35817874,24.6943889,20.2222166
A,53.78151261,17.2841864,16.99770817,14.59129106
LOB,,10.03636851,7.86531919,6.04488243
CASY,19.1088178,3.63089717,3.07159455,2.37890703
BLL,14.05377095,10.61452514,5.30726257,4.94064246
AWI,38.05991716,23.16732492,28.8411521,23.2925537
CCF,31.93651369,17.1579902,15.16996191,11.24868493
J,18.66312231,5.51524789,3.95728874,3.12521481
ZBH,63.9773496,15.30655709,11.34774874,14.17654281
STM,38.68029082,11.56353706,12.43650284,10.80160049
WAB,22.76494844,11.34321813,5.4483408,3.97020683
BRO,94.61855327,27.42408395,21.98327719,16.13652306
SBT,,41.62952646,41.62952646,30.50728519
RNR,,24.67803842,23.11757879,17.69076061
TPB,37.77628602,8.49721953,4.36974604,3.805088
